escenario,division_a,division_b,estilo_a,estilo_b,semilla,coincide_con_fotogramas,goles,goles_local,goles_visitante,tiros,posesion_pct,pases,perdidas,pases_intentados,faltas,penales,offsides,amarillas,rojas,ticks,resistencia_final_pct,mitades_cortadas,fotogramas,controlada_pct,pelota_parada_pct,posesiones,duracion_posesion_seg,recuperaciones_altas,separacion_lineas_m,recorrido_total_m,ms_sin_fotogramas,ms_con_fotogramas
D1 parejo,1,1,Presion alta,Contragolpe,77230,true,3.0,2.0,1.0,9.0,52.1428571428571,40.0,11.0,48.0,2.0,0.0,0.0,1.0,0.0,969.0,91.2454545454545,0.0,969.0,54.1069100391134,20.8462332301342,28.0,3.70535714285714,6.0,39.6582351776933,18674.31348989,584.018,631.948
D1 parejo,1,1,Presion alta,Contragolpe,77243,true,1.0,0.0,1.0,7.0,47.6997578692494,32.0,16.0,45.0,5.0,0.0,0.0,2.0,0.0,966.0,92.6461818181818,0.0,966.0,53.185955786736,20.3933747412008,29.0,3.52586206896552,7.0,38.4562367681568,18892.1329606167,558.32,600.657
D1 favorito,1,4,Tiki taka,Juego directo,77100,true,5.0,5.0,0.0,10.0,59.6153846153846,48.0,28.0,64.0,0.0,0.0,0.0,0.0,0.0,961.0,90.2538181818182,0.0,961.0,58.7202007528231,17.0655567117586,42.0,2.78571428571429,15.0,41.5563533949461,18065.4990034532,588.593,623.839
D1 favorito,1,4,Tiki taka,Juego directo,77113,true,3.0,3.0,0.0,8.0,55.1487414187643,44.0,16.0,52.0,2.0,0.0,0.0,2.0,0.0,960.0,90.928,0.0,960.0,55.8139534883721,19.375,32.0,3.375,6.0,40.4225764129265,18249.2643008125,524.211,605.053
D1 favorito,1,4,Tiki taka,Juego directo,77126,true,5.0,5.0,0.0,10.0,64.1604010025063,38.0,22.0,51.0,3.0,1.0,0.0,1.0,0.0,991.0,90.4927272727273,0.0,991.0,56.4469914040115,29.5660948536831,37.0,2.66216216216216,12.0,40.4837842646123,16383.5223306082,565.429,580.95
D1 favorito,1,4,Tiki taka,Juego directo,77139,true,1.0,1.0,0.0,9.0,47.7678571428571,36.0,28.0,56.0,2.0,0.0,1.0,2.0,0.0,967.0,89.2556363636364,0.0,967.0,56.2737642585551,18.4074457083764,46.0,2.41304347826087,16.0,36.9957851962069,18809.8545574276,593.204,599.264
D1 favorito,1,4,Tiki taka,Juego directo,77152,true,2.0,2.0,0.0,7.0,52.7058823529412,43.0,23.0,58.0,2.0,0.0,1.0,2.0,0.0,962.0,92.6167272727273,0.0,962.0,55.2219321148825,20.3742203742204,37.0,2.85810810810811,9.0,34.2117439992043,19417.248905185,564.344,589.992
D1 favorito,1,4,Tiki taka,Juego directo,77165,true,2.0,2.0,0.0,11.0,50.5291005291005,45.0,13.0,58.0,4.0,0.0,0.0,2.0,0.0,1012.0,93.5723636363636,0.0,1012.0,50.6072874493927,26.7786561264822,29.0,3.23275862068966,6.0,38.1974902003639,17381.2694045596,607.566,625.608
D1 favorito,1,4,Tiki taka,Juego directo,77178,true,7.0,7.0,0.0,10.0,66.5653495440729,39.0,12.0,54.0,6.0,1.0,0.0,2.0,0.0,962.0,92.08,0.0,962.0,53.4653465346535,37.006237006237,28.0,2.89285714285714,5.0,36.3597121011655,14653.8508153658,507.382,557.617
D1 favorito,1,4,Tiki taka,Juego directo,77191,true,5.0,5.0,0.0,12.0,61.0208816705336,52.0,16.0,65.0,1.0,0.0,0.0,1.0,0.0,961.0,92.3156363636364,0.0,961.0,56.078431372549,20.3954214360042,33.0,3.25,7.0,40.6056781734319,18517.0415071127,642.78,675.193
D1 favorito,1,4,Tiki taka,Juego directo,77204,true,3.0,3.0,0.0,9.0,53.7349397590361,50.0,15.0,64.0,1.0,0.0,0.0,0.0,0.0,960.0,92.2829090909091,0.0,960.0,50.9950248756219,16.25,30.0,3.41666666666667,5.0,37.3527502558065,20046.8907275936,628.736,657.146
D1 favorito,1,4,Tiki taka,Juego directo,77217,true,4.0,4.0,0.0,6.0,66.5943600867679,52.0,12.0,63.0,4.0,0.0,1.0,3.0,1.0,981.0,93.1338181818182,0.0,981.0,60.9561752988048,23.2415902140673,27.0,4.25,3.0,39.5937003642148,17719.2765069923,593.019,657.708
D1 favorito,1,4,Tiki taka,Juego directo,77230,true,6.0,6.0,0.0,10.0,69.4711538461538,40.0,17.0,52.0,4.0,0.0,0.0,2.0,0.0,963.0,88.7581818181818,0.0,963.0,61.6541353383459,30.944963655244,29.0,3.53448275862069,4.0,38.1828258849717,15449.3002918348,548.785,579.561
D1 favorito,1,4,Tiki taka,Juego directo,77243,true,2.0,2.0,0.0,13.0,62.8032345013477,39.0,15.0,56.0,1.0,0.0,0.0,0.0,0.0,964.0,92.3909090909091,0.0,964.0,50.4098360655738,24.0663900414938,24.0,3.84375,4.0,38.1062779231594,17289.7940705441,543.22,604.887
D1 favorito,1,4,Presion alta,Contragolpe,77100,true,9.0,9.0,0.0,9.0,73.2057416267943,26.0,14.0,39.0,3.0,1.0,0.0,0.0,0.0,993.0,88.1494545454545,0.0,993.0,60.2601156069364,30.3121852970796,19.0,5.48684210526316,3.0,40.6614153669511,15636.69765642,533.658,587.475
D1 favorito,1,4,Presion alta,Contragolpe,77113,true,3.0,3.0,0.0,7.0,54.1666666666667,33.0,18.0,45.0,5.0,0.0,0.0,4.0,0.0,961.0,90.3487272727273,0.0,961.0,58.4362139917695,24.1415192507804,28.0,3.80357142857143,5.0,42.1352477676735,17991.5520114815,546.554,594.634
D1 favorito,1,4,Presion alta,Contragolpe,77126,true,3.0,3.0,0.0,8.0,61.4864864864865,46.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,1013.0,91.7952727272727,0.0,1013.0,53.0120481927711,18.0651530108588,24.0,4.58333333333333,0.0,41.6011172615048,19545.2065093871,616.276,679.77
D1 favorito,1,4,Presion alta,Contragolpe,77139,true,4.0,4.0,0.0,9.0,53.9325842696629,37.0,16.0,44.0,5.0,0.0,0.0,3.0,0.0,1002.0,86.6898181818182,0.0,1002.0,60.9418282548476,27.9441117764471,29.0,3.79310344827586,6.0,35.4117407966744,17099.6630329461,557.962,579.744
D1 favorito,1,4,Presion alta,Contragolpe,77152,true,4.0,4.0,0.0,7.0,49.1916859122402,27.0,30.0,42.0,3.0,0.0,0.0,3.0,1.0,987.0,90.8756363636363,0.0,987.0,55.9633027522936,22.6950354609929,41.0,2.60365853658537,4.0,37.1440854310745,18846.026701105,506.902,568.247
D1 favorito,1,4,Presion alta,Contragolpe,77165,true,4.0,4.0,0.0,9.0,56.3275434243176,33.0,18.0,48.0,5.0,0.0,0.0,1.0,0.0,998.0,90.1785454545454,0.0,998.0,55.0624133148405,27.7555110220441,27.0,3.67592592592593,4.0,38.3859619916531,16411.4090596156,484.641,545.155
D1 favorito,1,4,Presion alta,Contragolpe,77178,true,2.0,2.0,0.0,8.0,59.8623853211009,38.0,12.0,47.0,3.0,0.0,0.0,1.0,0.0,991.0,91.1047272727273,0.0,991.0,55.6701030927835,21.6952573158426,29.0,3.72413793103448,4.0,39.7502076149815,18478.5096437789,553.675,640.617
D1 favorito,1,4,Presion alta,Contragolpe,77191,true,6.0,6.0,0.0,7.0,56.5683646112601,44.0,11.0,54.0,1.0,1.0,0.0,0.0,0.0,1023.0,91.1243636363636,0.0,1023.0,48.6807387862797,25.9042033235582,24.0,3.84375,2.0,41.271519852045,17283.8162425419,558.057,606.225
D1 favorito,1,4,Presion alta,Contragolpe,77204,true,4.0,4.0,0.0,10.0,61.4814814814815,34.0,19.0,49.0,3.0,0.0,0.0,1.0,0.0,974.0,91.1145454545455,0.0,974.0,56.6619915848527,26.7967145790554,33.0,3.06060606060606,6.0,37.6155889996084,16924.4579906125,495.446,612.783
D1 favorito,1,4,Presion alta,Contragolpe,77217,true,4.0,4.0,0.0,6.0,65.4690618762475,39.0,14.0,49.0,4.0,0.0,0.0,2.0,1.0,1036.0,90.3683636363637,0.0,1036.0,63.7532133676093,24.9034749034749,21.0,5.90476190476191,1.0,38.8541723683349,16445.5853848651,524.722,629.067
D1 favorito,1,4,Presion alta,Contragolpe,77230,true,7.0,7.0,0.0,10.0,66.6666666666667,37.0,12.0,40.0,2.0,0.0,0.0,2.0,0.0,960.0,88.3818181818182,0.0,960.0,65.0280898876404,25.8333333333333,25.0,4.63,3.0,41.4205963661804,16631.483066217,534.581,601.493
D1 favorito,1,4,Presion alta,Contragolpe,77243,true,2.0,2.0,0.0,9.0,48.9156626506024,37.0,17.0,44.0,4.0,0.0,0.0,1.0,0.0,1041.0,89.9658181818182,0.0,1041.0,52.4904214559387,24.7838616714697,29.0,3.54310344827586,6.0,40.0432387595242,18180.1683344317,575.812,606.523
D1 tapado,4,1,Tiki taka,Juego directo,77100,true,2.0,0.0,2.0,10.0,50.8515815085158,43.0,20.0,61.0,1.0,0.0,0.0,0.0,0.0,990.0,94.0338181818182,0.0,990.0,50.4962779156328,18.5858585858586,34.0,2.99264705882353,9.0,41.9611057311907,18579.9362422177,560.116,621.789
D1 tapado,4,1,Tiki taka,Juego directo,77113,true,3.0,0.0,3.0,7.0,43.3249370277078,42.0,16.0,55.0,4.0,1.0,0.0,3.0,0.0,963.0,94.1123636363636,0.0,963.0,51.9003931847969,20.7684319833853,28.0,3.53571428571429,5.0,36.1830109657312,18415.2300905577,556.272,600.878
D1 tapado,4,1,Tiki taka,Juego directo,77126,true,2.0,0.0,2.0,7.0,48.3801295896328,46.0,18.0,58.0,1.0,0.0,0.0,0.0,0.0,960.0,92.1552727272727,0.0,960.0,55.5825242718447,14.1666666666667,28.0,4.08928571428571,5.0,40.3829828396743,19789.4979950621,608.477,646.965
D1 tapado,4,1,Tiki taka,Juego directo,77139,true,4.0,0.0,4.0,11.0,46.2068965517241,39.0,20.0,52.0,3.0,0.0,0.0,3.0,0.0,1053.0,89.2818181818182,0.0,1053.0,53.5403726708075,23.5517568850902,36.0,2.99305555555556,10.0,35.6603597734262,18527.8225094019,625.716,694.829
D1 tapado,4,1,Tiki taka,Juego directo,77152,true,0.0,0.0,0.0,8.0,60.8173076923077,49.0,17.0,65.0,1.0,0.0,1.0,1.0,0.0,963.0,95.7781818181818,0.0,963.0,50.7955936352509,15.1609553478712,28.0,3.70535714285714,6.0,36.4125306660781,20087.0563446336,621.175,688.037
D1 tapado,4,1,Tiki taka,Juego directo,77165,true,3.0,0.0,3.0,10.0,40.625,38.0,13.0,50.0,2.0,0.0,0.0,2.0,0.0,969.0,90.8461818181818,0.0,969.0,53.0927835051546,19.9174406604747,28.0,3.67857142857143,6.0,37.729198687098,18537.2706583787,609.662,665.446
D1 tapado,4,1,Tiki taka,Juego directo,77178,true,1.0,1.0,0.0,8.0,53.1413612565445,46.0,13.0,62.0,3.0,0.0,0.0,2.0,0.0,1008.0,95.068,0.0,1008.0,45.8837772397094,18.0555555555556,29.0,3.26724137931034,3.0,37.6078563184824,18891.2315242455,619.641,651.834
D1 tapado,4,1,Tiki taka,Juego directo,77191,true,1.0,0.0,1.0,7.0,51.9323671497585,51.0,15.0,66.0,0.0,0.0,0.0,0.0,0.0,967.0,94.6425454545454,0.0,967.0,48.8783943329398,12.4095139607032,29.0,3.56896551724138,5.0,41.5923793966827,20885.0400846538,585.827,645.915
D1 tapado,4,1,Tiki taka,Juego directo,77204,true,3.0,1.0,2.0,7.0,52.8117359413203,45.0,17.0,52.0,3.0,1.0,0.0,0.0,0.0,963.0,91.7592727272727,0.0,963.0,53.6423841059603,21.5991692627207,29.0,3.49137931034483,4.0,37.6638927250242,19007.7484101701,547.184,602.738
D1 tapado,4,1,Tiki taka,Juego directo,77217,true,2.0,0.0,2.0,4.0,47.0899470899471,41.0,11.0,51.0,4.0,0.0,0.0,1.0,0.0,960.0,94.0861818181818,0.0,960.0,50.0,22.5,24.0,3.875,5.0,39.9564008856666,17811.3488647025,533.995,572.601
D1 tapado,4,1,Tiki taka,Juego directo,77230,true,2.0,0.0,2.0,7.0,45.4326923076923,33.0,21.0,49.0,4.0,0.0,0.0,3.0,0.0,964.0,90.1785454545454,0.0,964.0,53.8258575197889,21.3692946058091,37.0,2.75675675675676,8.0,42.3239970385541,18009.379769847,564.452,617.506
D1 tapado,4,1,Tiki taka,Juego directo,77243,true,2.0,0.0,2.0,9.0,42.018779342723,44.0,15.0,59.0,4.0,0.0,0.0,1.0,0.0,965.0,93.1272727272727,0.0,965.0,53.2745591939547,17.720207253886,26.0,4.06730769230769,6.0,36.8216642443446,18886.0482064551,609.31,661.299
D1 tapado,4,1,Presion alta,Contragolpe,77100,true,1.0,0.0,1.0,4.0,55.7377049180328,36.0,25.0,52.0,3.0,0.0,0.0,0.0,0.0,992.0,91.0850909090909,0.0,992.0,57.4139976275208,15.0201612903226,38.0,3.18421052631579,3.0,41.049720386464,19572.365458911,615.021,692.094
D1 tapado,4,1,Presion alta,Contragolpe,77113,true,3.0,0.0,3.0,9.0,45.4106280193237,33.0,28.0,51.0,4.0,1.0,0.0,3.0,0.0,1005.0,92.44,0.0,1005.0,55.6910569105691,26.5671641791045,42.0,2.44642857142857,10.0,42.2855770254102,17020.4517024895,560.029,599.987
D1 tapado,4,1,Presion alta,Contragolpe,77126,true,6.0,0.0,6.0,9.0,46.0199004975124,36.0,14.0,44.0,2.0,1.0,0.0,0.0,0.0,1009.0,90.4141818181818,0.0,1009.0,52.5827814569536,25.1734390485629,30.0,3.30833333333333,8.0,40.7663026666247,17422.8102626897,545.942,571.511
D1 tapado,4,1,Presion alta,Contragolpe,77139,true,3.0,0.0,3.0,11.0,49.7641509433962,38.0,19.0,47.0,0.0,0.0,0.0,0.0,0.0,983.0,89.3996363636364,0.0,983.0,53.4704370179949,20.8545269582909,36.0,2.88888888888889,10.0,38.3290810402272,17795.1033989374,537.655,564.789
D1 tapado,4,1,Presion alta,Contragolpe,77152,true,4.0,1.0,3.0,12.0,44.2013129102845,37.0,23.0,49.0,1.0,0.0,0.0,1.0,0.0,965.0,88.6567272727273,0.0,965.0,58.8159588159588,19.4818652849741,37.0,3.08783783783784,11.0,36.626473534298,19225.227717164,574.011,593.813
D1 tapado,4,1,Presion alta,Contragolpe,77165,true,5.0,0.0,5.0,9.0,48.7980769230769,36.0,14.0,47.0,2.0,0.0,0.0,1.0,0.0,1011.0,92.8981818181818,0.0,1011.0,52.5316455696203,21.8595450049456,32.0,3.2421875,5.0,38.8719276401473,18436.8360070566,587.841,611.817
D1 tapado,4,1,Presion alta,Contragolpe,77178,true,5.0,0.0,5.0,10.0,51.010101010101,34.0,17.0,45.0,2.0,0.0,0.0,1.0,0.0,960.0,90.7610909090909,0.0,960.0,53.7190082644628,24.375,30.0,3.25,5.0,37.6446945032322,18014.3455906694,542.444,580.071
D1 tapado,4,1,Presion alta,Contragolpe,77191,true,1.0,0.0,1.0,4.0,50.7936507936508,37.0,17.0,52.0,1.0,0.0,0.0,1.0,0.0,967.0,92.9047272727273,0.0,967.0,52.0858164481526,13.2368148914168,33.0,3.31060606060606,5.0,42.5394193819382,20453.2919168173,593.175,631.278
D1 tapado,4,1,Presion alta,Contragolpe,77204,true,4.0,1.0,3.0,8.0,48.723897911833,35.0,22.0,48.0,3.0,1.0,0.0,1.0,0.0,962.0,90.6563636363636,0.0,962.0,55.5555555555556,20.4781704781705,36.0,2.95138888888889,6.0,39.8268176376849,17644.6874888023,556.074,617.887
D1 tapado,4,1,Presion alta,Contragolpe,77217,true,2.0,0.0,2.0,8.0,48.8933601609658,34.0,17.0,41.0,2.0,0.0,0.0,0.0,0.0,1023.0,87.1414545454546,0.0,1023.0,60.2941176470588,20.2346041055718,31.0,3.96774193548387,7.0,39.5741312548498,17685.3423627056,590.505,638.071
D1 tapado,4,1,Presion alta,Contragolpe,77230,true,3.0,0.0,3.0,7.0,52.7964205816555,41.0,19.0,47.0,1.0,0.0,0.0,0.0,0.0,979.0,87.3018181818182,0.0,979.0,55.2201257861635,18.7946884576098,36.0,3.04861111111111,7.0,44.8074832168938,18690.9481290584,561.578,594.626
D1 tapado,4,1,Presion alta,Contragolpe,77243,true,2.0,0.0,2.0,9.0,45.1612903225806,41.0,14.0,52.0,1.0,0.0,0.0,0.0,0.0,998.0,91.756,0.0,998.0,50.187265917603,19.7394789579158,27.0,3.72222222222222,4.0,37.9754409805407,17894.1709105598,567.321,581.559
D5 parejo,5,5,Tiki taka,Juego directo,77100,true,1.0,1.0,0.0,7.0,58.0448065173116,50.0,22.0,64.0,1.0,0.0,0.0,0.0,0.0,963.0,87.904,0.0,963.0,58.3034647550777,13.0841121495327,35.0,3.48571428571429,10.0,41.1829606621531,18173.7308697987,542.618,586.181
D5 parejo,5,5,Tiki taka,Juego directo,77113,true,1.0,0.0,1.0,4.0,50.989010989011,45.0,22.0,62.0,3.0,0.0,0.0,3.0,0.0,966.0,91.0523636363636,0.0,966.0,55.1219512195122,15.1138716356108,37.0,3.05405405405405,10.0,40.5238108402211,18452.56382106,566.006,603.5
D5 parejo,5,5,Tiki taka,Juego directo,77126,true,1.0,0.0,1.0,5.0,46.1728395061728,42.0,19.0,57.0,5.0,0.0,0.0,1.0,0.0,1007.0,90.2669090909091,0.0,1007.0,51.2886597938144,22.9394240317776,34.0,2.92647058823529,7.0,41.3533291217358,16876.08651535,571.069,624.034
D5 parejo,5,5,Tiki taka,Juego directo,77139,true,2.0,2.0,0.0,12.0,58.0046403712297,41.0,19.0,55.0,3.0,1.0,0.0,2.0,0.0,1004.0,87.0563636363636,0.0,1004.0,57.372654155496,25.6972111553785,31.0,3.45161290322581,9.0,34.7327278209176,14839.0233572378,570.277,595.005
D5 parejo,5,5,Tiki taka,Juego directo,77152,true,1.0,1.0,0.0,10.0,59.5078299776286,53.0,17.0,67.0,3.0,0.0,0.0,2.0,0.0,986.0,90.784,0.0,986.0,55.3482587064677,18.4584178498986,30.0,3.70833333333333,3.0,35.8199326895177,18852.1029088191,545.216,572.939
D5 parejo,5,5,Tiki taka,Juego directo,77165,true,1.0,0.0,1.0,8.0,53.6269430051813,40.0,19.0,62.0,4.0,0.0,0.0,1.0,0.0,1018.0,91.9392727272727,0.0,1018.0,49.3556701030928,23.7721021611002,32.0,2.9921875,6.0,38.159030353691,17504.8172465812,552.508,618.047
D5 parejo,5,5,Tiki taka,Juego directo,77178,true,3.0,1.0,2.0,8.0,60.6741573033708,50.0,15.0,65.0,2.0,0.0,0.0,2.0,0.0,1004.0,89.9821818181818,0.0,1004.0,54.9751243781095,19.9203187250996,27.0,4.09259259259259,4.0,36.9168502922854,16853.474353574,637.94,657.842
D5 parejo,5,5,Tiki taka,Juego directo,77191,true,2.0,2.0,0.0,4.0,67.6470588235294,51.0,13.0,63.0,3.0,0.0,0.0,1.0,0.0,961.0,90.928,0.0,961.0,50.6918238993711,17.2736732570239,25.0,4.03,3.0,40.2100014463499,18600.112438103,548.097,632.159
D5 parejo,5,5,Tiki taka,Juego directo,77204,true,1.0,1.0,0.0,8.0,50.3480278422274,54.0,16.0,65.0,3.0,0.0,0.0,2.0,0.0,993.0,90.2047272727273,0.0,993.0,52.0245398773006,17.9254783484391,27.0,3.92592592592593,7.0,39.4904696563458,18596.8028374966,585.627,634.332
D5 parejo,5,5,Tiki taka,Juego directo,77217,true,5.0,5.0,0.0,8.0,60.178970917226,46.0,20.0,60.0,3.0,1.0,1.0,1.0,0.0,1017.0,88.8301818181818,0.0,1017.0,60.7387140902873,28.1219272369715,33.0,3.36363636363636,7.0,39.484697110263,13450.1113291892,540.734,584.379
D5 parejo,5,5,Tiki taka,Juego directo,77230,true,3.0,2.0,1.0,6.0,54.1573033707865,36.0,22.0,53.0,5.0,1.0,0.0,2.0,0.0,1049.0,86.176,0.0,1049.0,55.7522123893805,24.5948522402288,35.0,3.15,7.0,41.6662499675678,15789.8680435566,601.125,571.573
D5 parejo,5,5,Tiki taka,Juego directo,77243,true,1.0,0.0,1.0,10.0,51.3586956521739,48.0,9.0,60.0,4.0,0.0,0.0,3.0,0.0,960.0,91.8574545454546,0.0,960.0,48.6559139784946,22.5,22.0,4.11363636363636,3.0,36.4261345888812,16640.08117321,494.91,561.318
D5 parejo,5,5,Presion alta,Contragolpe,77100,true,4.0,3.0,1.0,7.0,59.4132029339853,36.0,18.0,47.0,4.0,0.0,0.0,0.0,0.0,970.0,86.0614545454546,0.0,970.0,55.8011049723757,25.360824742268,26.0,3.88461538461538,3.0,42.114024946077,15899.8175390315,465.836,501.695
